#step enthalpy vol
549000 -6804.1696166674919368 1267.0947710579469003
550000 -6804.1831738257023972 1284.3330868281354924
551000 -6809.4248968092751966 1297.9939829850191018
552000 -6782.8861095481815937 1219.9639830821454325
553000 -6808.589865446982003 1236.8409020486117242
554000 -6799.1058657140174546 1283.9801128042381606
555000 -6794.4793022168933021 1238.2595605701847035
556000 -6787.9628416799587285 1216.5400239819568924
557000 -6794.7690438788586107 1266.5680482314692199
558000 -6775.174899650271982 1194.3640975110115505
559000 -6806.3818780392457484 1259.6737633552086209
560000 -6792.716901795008198 1201.065477494117431
561000 -6790.9603627599926767 1193.8336540714026341
562000 -6797.3109934201729629 1263.3679870837997896
563000 -6776.7962286119072814 1166.1635779188072775
564000 -6793.5450277024410752 1230.993943386161618
565000 -6784.6169046734121366 1231.0166249134329064
566000 -6809.6433995008765123 1231.5527732636517158
567000 -6785.556331871211114 1195.4191968088739486
568000 -6788.3191656682001849 1189.3840397594649403
569000 -6781.0774938654431025 1221.5550109602777411
570000 -6783.1972095922328663 1194.980947988110529
571000 -6800.493652935465434 1229.4525871910054775
572000 -6782.4923831020341822 1227.2670427259029111
573000 -6793.185799775106716 1258.210503921059626
574000 -6785.699363056571201 1221.4773433435511834
575000 -6796.6504994318274839 1250.690309237191741
576000 -6786.1174409919431127 1230.7841083980315489
577000 -6796.0971453435349758 1264.3491382816482655
578000 -6800.2210493981001491 1300.0215723977685229
579000 -6787.0735498454014305 1266.5564118569818675
580000 -6794.0261333387124978 1282.6143606243761042
581000 -6795.4168104194750413 1192.5241402503695554
582000 -6770.7635713265608501 1189.7440425056370259
583000 -6782.9818495568433718 1221.4690834793898375
584000 -6815.8295937218772451 1290.5048085707833252
