#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      160000       2.580012e-02       5.442379e-04       1.320580e-02       1.067783e-01       1.950304e-02       4.942841e-02
      161000       2.267459e-02       1.774776e-03       1.292662e-02       1.091388e-01       2.589466e-02       5.443433e-02
      162000       2.123907e-02       1.960913e-03       1.215682e-02       9.741324e-02       2.136575e-02       5.012533e-02
      163000       1.833552e-02       9.565215e-04       1.014845e-02       1.163671e-01       2.274909e-02       5.158008e-02
      164000       2.156177e-02       1.321780e-03       1.172691e-02       9.795003e-02       1.381259e-02       4.802660e-02
      165000       1.822050e-02       1.047967e-03       9.683163e-03       1.103298e-01       1.879823e-02       5.015724e-02
      166000       2.132632e-02       2.025109e-03       1.178629e-02       9.149073e-02       1.257478e-02       4.845618e-02
      167000       1.884074e-02       1.279705e-03       1.035528e-02       1.104556e-01       1.783998e-02       4.891918e-02
      168000       1.667103e-02       2.606607e-03       9.669371e-03       1.101964e-01       1.461912e-02       4.997552e-02
      169000       2.129732e-02       1.532679e-03       1.197609e-02       1.077732e-01       2.229723e-02       5.127835e-02
      170000       2.563289e-02       1.238382e-03       1.363394e-02       8.312714e-02       1.900822e-02       4.876026e-02
      171000       2.163893e-02       1.408326e-03       1.219641e-02       1.097255e-01       1.511918e-02       5.111888e-02
      172000       1.979238e-02       1.321044e-03       1.056796e-02       1.004395e-01       2.119958e-02       4.832969e-02
      173000       1.776469e-02       4.798875e-04       1.000457e-02       8.877386e-02       1.767705e-02       4.578194e-02
      174000       2.227270e-02       1.772790e-03       1.265639e-02       9.662161e-02       1.573179e-02       4.663663e-02
      175000       2.504122e-02       1.595183e-03       1.377118e-02       1.135002e-01       2.192733e-02       4.801786e-02
      176000       2.305351e-02       1.407295e-03       1.321604e-02       1.068050e-01       1.542081e-02       4.850848e-02
      177000       1.938308e-02       1.222092e-03       1.066725e-02       1.004259e-01       1.577816e-02       4.587076e-02
      178000       1.528780e-02       1.217469e-03       8.347415e-03       8.748452e-02       1.541832e-02       3.706658e-02
      179000       1.593992e-02       6.815040e-04       8.607966e-03       6.247811e-02       1.109426e-02       3.656961e-02
      180000       1.665463e-02       5.329153e-04       9.581886e-03       8.030158e-02       1.486107e-02       3.845010e-02
      181000       2.248442e-02       6.506953e-04       1.273027e-02       1.112544e-01       1.733245e-02       4.382748e-02
      182000       1.985793e-02       2.298548e-04       1.099587e-02       1.129844e-01       1.857840e-02       4.449532e-02
      183000       1.870087e-02       1.403771e-03       1.035626e-02       1.012858e-01       1.839519e-02       4.156811e-02
      184000       9.650891e-03       4.832013e-04       5.495615e-03       7.429384e-02       1.249066e-02       3.391632e-02
      185000       2.241660e-02       1.704127e-03       1.222187e-02       5.142431e-02       8.378979e-03       2.782148e-02
      186000       1.996165e-02       8.037083e-04       1.079186e-02       5.457902e-02       1.109553e-02       2.786901e-02
      187000       1.756789e-02       1.029086e-03       9.670385e-03       5.312884e-02       1.035446e-02       2.918190e-02
      188000       1.414819e-02       1.455388e-03       8.175390e-03       5.803090e-02       1.458992e-02       3.362524e-02
      189000       1.833971e-02       4.569852e-04       1.017623e-02       6.957533e-02       1.497653e-02       3.374170e-02
      190000       1.781890e-02       8.263786e-04       9.652591e-03       1.265549e-01       1.572648e-02       4.454004e-02
      191000       2.238167e-02       6.639810e-04       1.157726e-02       8.336078e-02       1.360236e-02       4.568244e-02
      192000       2.348791e-02       2.686338e-04       1.277344e-02       9.937380e-02       1.252422e-02       5.056074e-02
      193000       2.478170e-02       9.169250e-04       1.384356e-02       1.049397e-01       1.777251e-02       4.863137e-02
      194000       2.588678e-02       2.149780e-03       1.409044e-02       1.041912e-01       2.004169e-02       5.300870e-02
      195000       2.436609e-02       6.696257e-04       1.400891e-02       1.049706e-01       1.669745e-02       4.880216e-02
      196000       2.860677e-02       1.050373e-03       1.551506e-02       1.019499e-01       1.902989e-02       4.895936e-02
      197000       2.129680e-02       7.906830e-04       1.204101e-02       1.007969e-01       1.856309e-02       4.898893e-02
      198000       2.566648e-02       1.730391e-03       1.404342e-02       1.175968e-01       1.965598e-02       4.865984e-02
      199000       2.482015e-02       1.573985e-03       1.412138e-02       8.201717e-02       1.864752e-02       4.393874e-02
      200000       2.365552e-02       1.297469e-03       1.347186e-02       9.242551e-02       1.508132e-02       4.199907e-02
      201000       2.592406e-02       1.336948e-03       1.416898e-02       9.740206e-02       1.548458e-02       4.023095e-02
      202000       2.467657e-02       7.112008e-04       1.379376e-02       8.262255e-02       1.637627e-02       4.389991e-02
      203000       2.635555e-02       4.771540e-04       1.435925e-02       1.066293e-01       1.853868e-02       4.820174e-02
      204000       2.379959e-02       3.762619e-04       1.279180e-02       1.077121e-01       1.856111e-02       4.865842e-02
      205000       2.967512e-02       5.442264e-04       1.641734e-02       8.228057e-02       1.415526e-02       4.335649e-02
      206000       1.285925e-02       1.004841e-03       7.219405e-03       6.701312e-02       1.246630e-02       3.163357e-02
      207000       1.506157e-02       1.311290e-03       8.574847e-03       7.630953e-02       1.777022e-02       3.987135e-02
      208000       1.431680e-02       4.321807e-04       7.391477e-03       7.292417e-02       1.485052e-02       3.418560e-02
